time s,power mW
1774051186.7593575,6.097560975609755
1774051186.76062,5.609756097560975
1774051186.7619147,6.097560975609755
1774051186.7631824,5.609756097560975
1774051186.7644434,5.609756097560975
1774051186.7657025,6.341463414634146
1774051186.766964,6.341463414634146
1774051186.768235,5.609756097560975
1774051186.769497,5.609756097560975
1774051186.7707622,6.097560975609755
1774051186.7720273,6.097560975609755
1774051186.774134,6.341463414634146
1774051186.7762249,6.829268292682926
1774051186.7774942,5.609756097560975
1774051186.7787583,6.341463414634146
1774051186.7800245,6.341463414634146
1774051186.781286,5.609756097560975
1774051186.7825458,5.609756097560975
1774051186.7838159,6.341463414634146
1774051186.7850807,6.097560975609755
1774051186.7863448,5.609756097560975
1774051186.7876062,6.341463414634146
1774051186.788867,5.609756097560975
1774051186.7901323,6.097560975609755
1774051186.7914016,6.097560975609755
1774051186.7926672,5.609756097560975
1774051186.7939336,5.609756097560975
1774051186.7951949,6.829268292682926
1774051186.7980971,6.097560975609755
1774051186.799373,5.609756097560975
1774051186.8006353,6.341463414634146
1774051186.8019047,6.097560975609755
1774051186.8031676,5.609756097560975
1774051186.8044295,5.609756097560975
1774051186.8056939,6.341463414634146
1774051186.8069556,6.097560975609755
1774051186.8082237,5.609756097560975
1774051186.8094895,6.341463414634146
1774051186.8107545,6.097560975609755
1774051186.8120148,6.097560975609755
1774051186.8132753,6.341463414634146
1774051186.8145406,6.097560975609755
1774051186.8158083,5.609756097560975
1774051186.8170712,6.829268292682926
1774051186.8191872,6.097560975609755
1774051186.8212373,6.341463414634146
1774051186.822513,6.341463414634146
1774051186.8238015,6.097560975609755
1774051186.8250663,5.609756097560975
1774051186.826329,5.609756097560975
1774051186.8275938,6.097560975609755
1774051186.8288577,5.609756097560975
1774051186.8301206,6.341463414634146
1774051186.8313825,6.097560975609755
1774051186.8329504,5.609756097560975
1774051186.8342328,6.097560975609755
1774051186.835502,6.097560975609755
1774051186.836762,6.341463414634146
1774051186.8380256,6.097560975609755
1774051186.8392882,6.097560975609755
1774051186.8405674,6.097560975609755
1774051186.8434448,6.341463414634146
1774051186.8447232,6.097560975609755
1774051186.8459907,5.609756097560975
1774051186.8472538,5.121951219512194
1774051186.8485143,5.609756097560975
1774051186.8497772,6.341463414634146
1774051186.8511052,6.097560975609755
1774051186.8523667,6.097560975609755
1774051186.8536284,5.609756097560975
1774051186.8548923,5.609756097560975
1774051186.8561506,6.097560975609755
1774051186.8574193,6.097560975609755
1774051186.8586838,6.341463414634146
1774051186.8599463,5.609756097560975
1774051186.8612108,5.609756097560975
1774051186.8624954,6.341463414634146
1774051186.8645904,6.097560975609755
1774051186.8666534,6.097560975609755
1774051186.867924,6.341463414634146
1774051186.8691905,6.097560975609755
1774051186.8704813,5.121951219512194
1774051186.8717508,6.341463414634146
1774051186.8730147,5.609756097560975
1774051186.874277,6.097560975609755
1774051186.8755376,6.097560975609755
1774051186.876801,6.097560975609755
1774051186.8780658,5.121951219512194
1774051186.8793244,6.829268292682926
1774051186.8805876,6.097560975609755
1774051186.8818495,6.097560975609755
1774051186.8831394,6.097560975609755
1774051186.8843992,5.609756097560975
1774051186.8856606,5.609756097560975
1774051186.8885684,6.341463414634146
1774051186.8898818,5.609756097560975
1774051186.8911517,5.609756097560975
1774051186.892416,6.341463414634146
1774051186.8936787,6.341463414634146
1774051186.8949437,5.609756097560975
1774051186.8962119,6.097560975609755
1774051186.8974729,5.609756097560975
1774051186.8999012,3.6585365853658534
1774051186.9012682,6.097560975609755
1774051186.902554,5.121951219512194
1774051186.9038217,5.609756097560975
1774051186.9050882,6.341463414634146
1774051186.906357,6.097560975609755
1774051186.9076133,6.097560975609755
1774051186.9096894,6.097560975609755
1774051186.9117723,6.097560975609755
1774051186.9130437,5.609756097560975
1774051186.91431,6.341463414634146
1774051186.915572,6.097560975609755
1774051186.9168346,6.097560975609755
1774051186.9181006,5.609756097560975
1774051186.9194846,5.609756097560975
1774051186.9212587,6.097560975609755
1774051186.9230425,5.609756097560975
1774051186.924814,6.829268292682926
1774051186.9265785,5.609756097560975
1774051186.928348,6.829268292682926
1774051186.930121,6.829268292682926
1774051186.93305,6.097560975609755
1774051186.9359224,6.829268292682926
1774051186.937704,6.341463414634146
1774051186.9394822,5.121951219512194
1774051186.9412475,6.341463414634146
1774051186.9430206,5.121951219512194
1774051186.944794,6.097560975609755
1774051186.9465735,6.829268292682926
1774051186.9483445,4.878048780487804
1774051186.9501138,6.829268292682926
1774051186.9518826,6.097560975609755
1774051186.9536488,5.121951219512194
1774051186.9565573,6.829268292682926
1774051186.959449,6.097560975609755
1774051186.9612355,6.097560975609755
1774051186.9630013,6.829268292682926
1774051186.9647698,5.121951219512194
1774051186.9665394,6.829268292682926
1774051186.9683094,6.341463414634146
1774051186.970091,5.121951219512194
1774051186.9718652,6.829268292682926
1774051186.9736347,5.121951219512194
1774051186.9754047,6.097560975609755
1774051186.9771843,6.829268292682926
1774051186.9801302,6.097560975609755
1774051186.983015,6.341463414634146
1774051186.9848006,6.829268292682926
1774051186.9865792,5.121951219512194
1774051186.988357,6.829268292682926
1774051186.9901292,6.097560975609755
1774051186.9919024,5.121951219512194
1774051186.9936686,6.829268292682926
1774051186.9954364,5.121951219512194
1774051186.997205,6.341463414634146
1774051186.9989772,6.829268292682926
1774051187.000743,5.121951219512194
1774051187.0036654,6.341463414634146
1774051187.0065472,6.097560975609755
1774051187.0083234,5.121951219512194
1774051187.010108,6.341463414634146
1774051187.0118876,5.609756097560975
1774051187.013655,6.097560975609755
1774051187.0154188,6.829268292682926
1774051187.0171893,5.121951219512194
1774051187.0189679,6.829268292682926
1774051187.0207427,6.341463414634146
1774051187.0225136,5.121951219512194
1774051187.0242848,6.341463414634146
1774051187.0272143,5.609756097560975
1774051187.0300965,5.609756097560975
1774051187.0318701,6.829268292682926
1774051187.0336394,5.121951219512194
1774051187.0354068,6.097560975609755
1774051187.037174,6.829268292682926
1774051187.0389435,5.609756097560975
1774051187.0407062,6.829268292682926
1774051187.042474,6.097560975609755
1774051187.0442424,5.609756097560975
1774051187.0460079,6.829268292682926
1774051187.0477734,5.121951219512194
1774051187.0506907,6.097560975609755
1774051187.0535684,6.341463414634146
1774051187.0553389,5.121951219512194
1774051187.057107,6.341463414634146
1774051187.0588875,6.097560975609755
1774051187.060655,5.609756097560975
1774051187.0624218,6.829268292682926
1774051187.0642064,5.121951219512194
1774051187.0659835,6.341463414634146
1774051187.0677516,6.829268292682926
1774051187.0695217,4.878048780487804
1774051187.0712936,6.341463414634146
1774051187.0742297,5.609756097560975
1774051187.0771096,6.341463414634146
1774051187.0788865,6.829268292682926
1774051187.0806558,5.121951219512194
1774051187.0824313,6.341463414634146
1774051187.0841944,6.829268292682926
1774051187.0860317,5.121951219512194
1774051187.087813,6.829268292682926
1774051187.0895827,6.829268292682926
1774051187.0913544,5.121951219512194
1774051187.093116,6.829268292682926
1774051187.094883,5.609756097560975
1774051187.097799,6.341463414634146
1774051187.100671,6.097560975609755
1774051187.1024456,5.121951219512194
1774051187.104224,6.829268292682926
1774051187.1060054,6.341463414634146
1774051187.1077704,5.121951219512194
1774051187.1095371,6.829268292682926
1774051187.1113055,6.097560975609755
1774051187.113084,5.609756097560975
1774051187.1148617,6.829268292682926
1774051187.1166284,5.609756097560975
1774051187.118397,6.829268292682926
1774051187.1213078,6.097560975609755
1774051187.1241748,6.097560975609755
1774051187.125952,6.829268292682926
1774051187.1277099,6.097560975609755
1774051187.1294703,5.609756097560975
1774051187.131258,6.829268292682926
1774051187.1330304,5.121951219512194
1774051187.1348033,6.829268292682926
1774051187.1365738,6.829268292682926
1774051187.1383436,5.121951219512194
1774051187.1401103,6.829268292682926
1774051187.1419146,5.609756097560975
1774051187.1462321,5.609756097560975
1774051187.1481214,4.878048780487804
1774051187.149948,6.829268292682926
1774051187.1517134,5.121951219512194
1774051187.1534805,5.609756097560975
1774051187.155246,6.829268292682926
1774051187.1570063,5.121951219512194
1774051187.1588066,6.829268292682926
1774051187.1605637,6.341463414634146
1774051187.1623294,5.609756097560975
1774051187.1641002,6.341463414634146
1774051187.1659083,5.609756097560975
1774051187.1699176,6.097560975609755
1774051187.171703,6.829268292682926
1774051187.173629,5.121951219512194
1774051187.1754282,5.121951219512194
1774051187.1772008,6.341463414634146
1774051187.1789753,5.121951219512194
1774051187.1807463,6.097560975609755
1774051187.1825132,6.829268292682926
1774051187.1842732,5.121951219512194
1774051187.1860452,6.829268292682926
1774051187.1878154,6.097560975609755
1774051187.1895888,5.121951219512194
1774051187.193599,6.341463414634146
1774051187.1953814,5.609756097560975
1774051187.1971493,6.097560975609755
1774051187.1989114,6.829268292682926
1774051187.200683,5.121951219512194
1774051187.202455,6.829268292682926
1774051187.2042227,6.341463414634146
1774051187.2059958,5.609756097560975
1774051187.2077656,6.829268292682926
1774051187.2095306,5.121951219512194
1774051187.2113008,6.097560975609755
1774051187.2130692,6.829268292682926
1774051187.2171013,5.609756097560975
1774051187.2188795,6.829268292682926
1774051187.220715,6.829268292682926
1774051187.2228613,3.9024390243902434
1774051187.2246428,5.609756097560975
1774051187.22642,6.829268292682926
1774051187.2282023,5.609756097560975
1774051187.2299774,5.121951219512194
1774051187.231744,6.829268292682926
1774051187.2335155,5.121951219512194
1774051187.2352848,6.829268292682926
1774051187.2370713,6.341463414634146
1774051187.2410734,6.341463414634146
1774051187.2428715,6.829268292682926
1774051187.244646,6.097560975609755
1774051187.2464108,5.121951219512194
1774051187.2482085,6.829268292682926
1774051187.2499835,5.121951219512194
1774051187.2517521,6.341463414634146
1774051187.2535188,6.829268292682926
1774051187.2552896,5.121951219512194
1774051187.257064,6.829268292682926
1774051187.258827,6.097560975609755
1774051187.2606041,5.121951219512194
1774051187.2645862,6.097560975609755
1774051187.2663763,5.121951219512194
1774051187.2681427,6.097560975609755
1774051187.2699184,6.829268292682926
1774051187.2716823,5.121951219512194
1774051187.2734458,6.829268292682926
1774051187.275223,6.097560975609755
1774051187.2769878,5.121951219512194
1774051187.2788017,6.341463414634146
1774051187.2805657,5.609756097560975
1774051187.2823322,6.341463414634146
1774051187.2841165,6.829268292682926
1774051187.288109,6.097560975609755
1774051187.2899153,6.341463414634146
1774051187.291684,6.829268292682926
1774051187.2934475,5.121951219512194
1774051187.2952437,6.829268292682926
1774051187.2970197,5.609756097560975
1774051187.298791,5.609756097560975
1774051187.3005593,6.829268292682926
1774051187.3023295,5.121951219512194
1774051187.3040938,6.829268292682926
1774051187.3059115,6.341463414634146
1774051187.3076963,4.878048780487804
1774051187.3117144,6.341463414634146
1774051187.3135073,6.341463414634146
1774051187.31528,4.878048780487804
1774051187.3170493,6.829268292682926
1774051187.318818,5.609756097560975
1774051187.3205829,6.097560975609755
1774051187.3223639,6.829268292682926
1774051187.3241346,5.121951219512194
1774051187.3259492,6.829268292682926
1774051187.3277225,6.097560975609755
1774051187.3294907,5.121951219512194
1774051187.331267,6.829268292682926
1774051187.335278,6.097560975609755
1774051187.3370821,5.121951219512194
1774051187.3388743,6.829268292682926
1774051187.3406448,5.121951219512194
1774051187.3424156,6.097560975609755
1774051187.3441947,6.829268292682926
1774051187.345966,5.121951219512194
1774051187.34774,6.829268292682926
1774051187.3495069,6.097560975609755
1774051187.351277,5.121951219512194
1774051187.3530471,6.829268292682926
1774051187.3548217,5.121951219512194
1774051187.3588276,6.097560975609755
1774051187.3606067,6.829268292682926
1774051187.3623812,5.121951219512194
1774051187.3641505,6.829268292682926
1774051187.365923,6.097560975609755
1774051187.367687,5.609756097560975
1774051187.3694615,6.341463414634146
1774051187.3712494,5.121951219512194
1774051187.3730164,5.609756097560975
1774051187.3747897,6.829268292682926
1774051187.3765557,5.121951219512194
1774051187.3783202,6.829268292682926
1774051187.3823183,6.097560975609755
1774051187.384106,5.121951219512194
1774051187.3859513,6.341463414634146
1774051187.3877223,5.609756097560975
1774051187.3894892,5.121951219512194
1774051187.3912566,6.829268292682926
1774051187.3930278,5.121951219512194
1774051187.3948064,6.341463414634146
1774051187.396576,6.829268292682926
1774051187.3999295,3.170731707317073
1774051187.4017985,4.878048780487804
1774051187.4058166,6.097560975609755
1774051187.4076543,6.829268292682926
1774051187.4094317,5.121951219512194
1774051187.4112053,6.341463414634146
1774051187.4129736,6.829268292682926
1774051187.4147809,5.121951219512194
1774051187.4165514,6.829268292682926
1774051187.418319,6.341463414634146
1774051187.4201374,5.121951219512194
1774051187.4219244,6.341463414634146
1774051187.423693,5.609756097560975
1774051187.425468,5.609756097560975
1774051187.42947,6.097560975609755
1774051187.4312518,4.878048780487804
1774051187.4330537,6.341463414634146
1774051187.4348323,6.341463414634146
1774051187.4366105,5.121951219512194
1774051187.4383776,6.341463414634146
1774051187.4401479,6.097560975609755
1774051187.441929,5.121951219512194
1774051187.4436965,6.829268292682926
1774051187.4454591,5.121951219512194
1774051187.4472332,6.341463414634146
1774051187.4490108,6.829268292682926
1774051187.453013,6.097560975609755
1774051187.454798,6.829268292682926
1774051187.4565701,6.097560975609755
1774051187.4583447,5.121951219512194
1774051187.4601126,6.829268292682926
1774051187.461927,5.609756097560975
1774051187.463699,6.097560975609755
1774051187.4654708,6.829268292682926
1774051187.4672432,5.609756097560975
1774051187.4690135,6.829268292682926
1774051187.4707854,6.341463414634146
1774051187.4725616,5.121951219512194
1774051187.4765728,6.341463414634146
1774051187.478364,5.609756097560975
1774051187.4801369,5.609756097560975
1774051187.4819186,6.829268292682926
1774051187.483692,5.121951219512194
1774051187.4854589,6.829268292682926
1774051187.4872508,6.829268292682926
1774051187.4890296,4.878048780487804
1774051187.4908102,6.829268292682926
1774051187.4925797,6.097560975609755
1774051187.4943502,5.121951219512194
1774051187.4961405,6.829268292682926
1774051187.500141,6.097560975609755
1774051187.501929,6.341463414634146
1774051187.5036976,6.829268292682926
1774051187.5054736,5.121951219512194
1774051187.5072408,6.829268292682926
1774051187.5090103,6.097560975609755
1774051187.510785,5.609756097560975
1774051187.5125492,6.829268292682926
1774051187.5143237,5.121951219512194
1774051187.5160964,6.097560975609755
1774051187.517944,6.829268292682926
1774051187.519728,4.878048780487804
1774051187.5237894,6.097560975609755
1774051187.5255876,6.829268292682926
1774051187.5273585,5.121951219512194
1774051187.5291305,6.829268292682926
1774051187.530913,6.829268292682926
1774051187.532682,5.121951219512194
1774051187.534449,6.829268292682926
1774051187.5362422,6.097560975609755
1774051187.5380192,5.609756097560975
1774051187.53978,6.829268292682926
1774051187.5415483,5.121951219512194
1774051187.5433288,6.829268292682926
1774051187.5473363,6.097560975609755
1774051187.549125,5.121951219512194
1774051187.5508943,6.829268292682926
1774051187.5526612,6.097560975609755
1774051187.5544295,5.121951219512194
1774051187.5561986,6.829268292682926
1774051187.5579712,5.121951219512194
1774051187.5597382,6.341463414634146
1774051187.5615118,6.341463414634146
1774051187.5632842,5.609756097560975
1774051187.5650554,6.829268292682926
1774051187.5668366,6.097560975609755
1774051187.570836,5.609756097560975
1774051187.5726209,6.829268292682926
1774051187.5743897,5.121951219512194
1774051187.5761623,6.097560975609755
1774051187.5779402,6.829268292682926
1774051187.57971,5.121951219512194
1774051187.581475,6.829268292682926
1774051187.5832443,6.341463414634146
1774051187.5850134,5.121951219512194
1774051187.5867836,6.829268292682926
1774051187.5885534,5.121951219512194
1774051187.5903287,6.341463414634146
1774051187.5943274,6.097560975609755
1774051187.5961103,4.878048780487804
1774051187.5979366,6.829268292682926
1774051187.59971,6.097560975609755
1774051187.6014755,5.121951219512194
1774051187.6032448,6.829268292682926
1774051187.6050198,5.609756097560975
1774051187.606791,6.341463414634146
1774051187.6085548,6.829268292682926
1774051187.610327,5.121951219512194
1774051187.6120913,6.829268292682926
1774051187.613913,6.097560975609755
1774051187.6179278,6.097560975609755
1774051187.6197283,6.829268292682926
1774051187.6215503,6.341463414634146
1774051187.623329,5.121951219512194
1774051187.6251023,6.341463414634146
1774051187.6268835,5.609756097560975
1774051187.6286554,6.097560975609755
1774051187.6304238,6.829268292682926
1774051187.6322148,5.121951219512194
1774051187.6339889,6.829268292682926
1774051187.6357558,6.829268292682926
1774051187.6375327,5.609756097560975
1774051187.641529,6.097560975609755
1774051187.643331,5.609756097560975
1774051187.645106,5.121951219512194
1774051187.646872,6.829268292682926
1774051187.648639,4.878048780487804
1774051187.650854,3.9024390243902434
1774051187.6526382,6.097560975609755
1774051187.6559646,3.170731707317073
1774051187.65783,6.829268292682926
1774051187.6596687,5.121951219512194
1774051187.6614442,5.609756097560975
1774051187.6654544,5.609756097560975
1774051187.667245,4.878048780487804
1774051187.6690211,6.341463414634146
1774051187.670792,6.829268292682926
1774051187.672556,5.121951219512194
1774051187.6743262,6.829268292682926
1774051187.6760871,6.097560975609755
1774051187.6778927,5.609756097560975
1774051187.679664,6.829268292682926
1774051187.6814284,5.121951219512194
1774051187.6832042,6.341463414634146
1774051187.6849785,6.829268292682926
1774051187.6889954,6.097560975609755
1774051187.6907804,6.829268292682926
1774051187.6925478,6.829268292682926
1774051187.6943107,5.121951219512194
1774051187.6960711,6.829268292682926
1774051187.6979127,5.121951219512194
1774051187.6996841,5.121951219512194
1774051187.7014477,6.829268292682926
1774051187.7032423,5.121951219512194
1774051187.7050078,6.829268292682926
1774051187.7069051,6.829268292682926
1774051187.7086873,5.609756097560975
1774051187.712697,5.609756097560975
1774051187.7144854,6.829268292682926
1774051187.71626,4.878048780487804
1774051187.7180262,6.829268292682926
1774051187.7197933,6.097560975609755
1774051187.7216122,5.121951219512194
1774051187.7233872,6.829268292682926
1774051187.7251534,5.609756097560975
1774051187.7269318,6.097560975609755
1774051187.7287006,6.829268292682926
1774051187.7304676,5.121951219512194
1774051187.7322435,6.829268292682926
1774051187.7362518,6.097560975609755
1774051187.7380397,4.878048780487804
1774051187.739814,6.341463414634146
1774051187.7415829,5.609756097560975
1774051187.7433515,6.097560975609755
1774051187.7451258,6.829268292682926
1774051187.7469094,5.121951219512194
1774051187.7486746,6.829268292682926
1774051187.750444,6.341463414634146
1774051187.752223,5.121951219512194
1774051187.754006,6.341463414634146
1774051187.7557786,5.609756097560975
1774051187.7597957,5.609756097560975
1774051187.7615879,6.829268292682926
1774051187.763354,5.121951219512194
1774051187.7651265,6.341463414634146
1774051187.7668939,6.829268292682926
1774051187.768665,5.121951219512194
1774051187.7704303,6.829268292682926
1774051187.7722023,6.097560975609755
1774051187.773974,5.121951219512194
1774051187.7757366,6.829268292682926
1774051187.7775164,5.121951219512194
1774051187.7792885,6.829268292682926
1774051187.7832825,6.097560975609755
1774051187.7850752,5.121951219512194
1774051187.7868574,6.829268292682926
1774051187.7886267,6.097560975609755
1774051187.7903914,5.609756097560975
1774051187.792168,6.829268292682926
1774051187.7939408,5.121951219512194
1774051187.7957058,6.341463414634146
1774051187.7974756,6.829268292682926
1774051187.7992458,5.121951219512194
1774051187.8010263,6.829268292682926
1774051187.802803,6.341463414634146
1774051187.8068142,6.097560975609755
1774051187.8085992,6.829268292682926
1774051187.810369,5.121951219512194
1774051187.8121336,6.097560975609755
1774051187.8139539,6.829268292682926
1774051187.8157241,4.878048780487804
1774051187.8174932,6.341463414634146
1774051187.8192658,6.829268292682926
1774051187.8210337,5.121951219512194
1774051187.8228018,6.829268292682926
1774051187.8245676,5.609756097560975
1774051187.826346,6.341463414634146
1774051187.8303487,6.341463414634146
1774051187.8321292,5.121951219512194
1774051187.8339195,6.829268292682926
1774051187.8356874,6.829268292682926
1774051187.8374536,5.121951219512194
1774051187.8392463,6.341463414634146
1774051187.8410242,5.609756097560975
1774051187.842794,5.609756097560975
1774051187.8445613,6.829268292682926
1774051187.8463306,5.121951219512194
1774051187.8481112,6.341463414634146
1774051187.8499427,6.829268292682926
1774051187.8539534,5.609756097560975
1774051187.855739,6.341463414634146
1774051187.8575037,6.829268292682926
1774051187.859274,5.121951219512194
1774051187.8610413,6.341463414634146
1774051187.8628047,5.609756097560975
1774051187.864579,6.097560975609755
1774051187.8663466,6.829268292682926
1774051187.8681076,5.121951219512194
1774051187.8699322,6.829268292682926
1774051187.8717082,6.097560975609755
1774051187.8734882,5.609756097560975
1774051187.8774955,6.097560975609755
1774051187.879289,6.097560975609755
1774051187.8810737,5.121951219512194
1774051187.882853,6.829268292682926
1774051187.884623,5.609756097560975
1774051187.8863935,6.097560975609755
1774051187.8881724,6.829268292682926
1774051187.8899407,5.121951219512194
1774051187.891704,6.829268292682926
1774051187.8934705,6.097560975609755
1774051187.8952348,5.609756097560975
1774051187.8970144,6.829268292682926
1774051187.900991,6.097560975609755
1774051187.9028578,6.097560975609755
1774051187.9046333,6.829268292682926
1774051187.9064095,5.121951219512194
1774051187.9081802,6.829268292682926
1774051187.9115272,3.170731707317073
1774051187.9133759,6.829268292682926
1774051187.9151528,5.121951219512194
1774051187.916925,6.829268292682926
1774051187.9187388,6.341463414634146
1774051187.9205086,5.609756097560975
1774051187.9245617,6.097560975609755
1774051187.9263551,6.341463414634146
1774051187.928119,5.121951219512194
1774051187.9299293,6.341463414634146
1774051187.9316993,5.609756097560975
1774051187.9334648,5.121951219512194
1774051187.9352305,7.073170731707316
1774051187.936994,5.121951219512194
1774051187.938799,6.829268292682926
1774051187.940565,6.829268292682926
1774051187.9423277,5.121951219512194
1774051187.9441144,6.341463414634146
1774051187.9481285,6.097560975609755
1774051187.949912,5.121951219512194
1774051187.9516864,6.341463414634146
1774051187.953459,5.121951219512194
1774051187.9552221,6.097560975609755
1774051187.95699,6.829268292682926
1774051187.9587953,5.121951219512194
1774051187.9605694,6.829268292682926
1774051187.9623363,6.341463414634146
1774051187.9641013,5.121951219512194
1774051187.9659026,6.829268292682926
1774051187.9676843,5.121951219512194
1774051187.971687,5.609756097560975
1774051187.9734728,6.829268292682926
1774051187.9752576,5.121951219512194
1774051187.977037,6.341463414634146
1774051187.9788144,6.829268292682926
1774051187.9805832,5.121951219512194
1774051187.9823508,6.829268292682926
1774051187.9841232,6.097560975609755
1774051187.9859455,5.609756097560975
1774051187.9877138,6.829268292682926
1774051187.989481,5.121951219512194
1774051187.991259,6.097560975609755
1774051187.9952667,5.609756097560975
1774051187.997049,5.121951219512194
1774051187.9988184,6.341463414634146
1774051188.0005913,6.829268292682926
1774051188.0023572,5.609756097560975
1774051188.0041249,6.341463414634146
1774051188.0059419,5.121951219512194
1774051188.0077193,5.609756097560975
1774051188.0094852,6.829268292682926
1774051188.011256,5.121951219512194
1774051188.0130227,6.829268292682926
1774051188.01481,6.341463414634146
1774051188.0188127,6.097560975609755
1774051188.0205956,6.829268292682926
1774051188.0223653,6.341463414634146
1774051188.0241394,5.121951219512194
1774051188.025916,6.829268292682926
1774051188.0276847,5.121951219512194
1774051188.0294507,6.341463414634146
1774051188.0312257,6.829268292682926
1774051188.032995,5.121951219512194
1774051188.0348094,6.829268292682926
1774051188.0365796,6.097560975609755
1774051188.038365,5.121951219512194
1774051188.0423658,6.341463414634146
1774051188.0441444,5.121951219512194
1774051188.0459204,6.097560975609755
1774051188.0476918,6.829268292682926
1774051188.0494602,5.121951219512194
1774051188.0512295,6.829268292682926
1774051188.053004,6.341463414634146
1774051188.0547724,5.121951219512194
1774051188.0565367,6.829268292682926
1774051188.0583081,5.121951219512194
1774051188.0600717,6.341463414634146
1774051188.061845,6.829268292682926
1774051188.0642805,5.121951219512194
1774051188.0660648,2.439024390243902
1774051188.067831,1.9512195121951217
1774051188.069596,3.170731707317073
1774051188.071357,1.7073170731707314
1774051188.07313,2.6829268292682924
1774051188.0749087,2.6829268292682924
1774051188.0770814,0.4878048780487804
1774051188.07888,1.7073170731707314
1774051188.0806475,3.170731707317073
1774051188.0824199,2.439024390243902
1774051188.0841916,1.9512195121951217
1774051188.0859573,3.170731707317073
1774051188.0877218,1.9512195121951217
1774051188.089488,3.170731707317073
1774051188.0912538,2.6829268292682924
1774051188.0930133,1.9512195121951217
1774051188.094839,2.6829268292682924
1774051188.0966032,2.6829268292682924
1774051188.098372,2.439024390243902
1774051188.1001422,3.170731707317073
1774051188.101909,1.7073170731707314
1774051188.1036782,2.6829268292682924
1774051188.1054482,2.6829268292682924
1774051188.1072218,1.7073170731707314
1774051188.1089888,2.6829268292682924
1774051188.1107998,1.9512195121951217
1774051188.1125655,2.439024390243902
1774051188.1143308,3.6585365853658534
1774051188.1160982,1.7073170731707314
1774051188.1179042,3.170731707317073
1774051188.119672,2.6829268292682924
1774051188.1214414,1.9512195121951217
1774051188.1232603,3.170731707317073
1774051188.1250277,1.9512195121951217
1774051188.12679,1.9512195121951217
1774051188.1285515,3.170731707317073
1774051188.1303163,1.7073170731707314
1774051188.132084,2.6829268292682924
1774051188.1338913,2.6829268292682924
1774051188.1356597,1.7073170731707314
1774051188.1374214,2.6829268292682924
1774051188.139195,2.439024390243902
1774051188.1409605,1.9512195121951217
1774051188.1427577,3.170731707317073
1774051188.1445277,1.7073170731707314
1774051188.1462975,3.170731707317073
1774051188.1480556,2.6829268292682924
1774051188.1498215,1.9512195121951217
1774051188.151623,3.170731707317073
1774051188.1533804,2.439024390243902
1774051188.1566484,0.0
1774051188.1584835,1.9512195121951217
1774051188.1602535,3.170731707317073
1774051188.1620252,1.7073170731707314
1774051188.1637855,3.170731707317073
1774051188.1655483,3.170731707317073
1774051188.16731,1.9512195121951217
1774051188.1691027,2.6829268292682924
1774051188.1708782,1.9512195121951217
1774051188.173197,2.439024390243902
1774051188.174999,1.7073170731707314
1774051188.176771,2.6829268292682924
1774051188.1785371,2.439024390243902
1774051188.1803002,2.439024390243902
1774051188.182066,3.170731707317073
1774051188.1838243,1.7073170731707314
1774051188.1855783,3.170731707317073
1774051188.187347,2.6829268292682924
1774051188.1891112,1.9512195121951217
1774051188.1908743,3.170731707317073
1774051188.1926405,1.9512195121951217
1774051188.1944022,2.6829268292682924
1774051188.1961608,2.6829268292682924
1774051188.197932,1.7073170731707314
1774051188.1996946,2.6829268292682924
1774051188.2014556,2.439024390243902
1774051188.203223,2.439024390243902
1774051188.2049868,3.170731707317073
1774051188.2067897,1.7073170731707314
1774051188.2085555,3.170731707317073
1774051188.2103207,3.170731707317073
1774051188.2120848,1.7073170731707314
1774051188.213899,2.6829268292682924
1774051188.2156672,1.9512195121951217
1774051188.2174318,1.9512195121951217
1774051188.219193,3.170731707317073
1774051188.2209566,1.7073170731707314
1774051188.2227514,3.170731707317073
1774051188.2245138,2.6829268292682924
1774051188.2262828,1.7073170731707314
1774051188.2280538,2.6829268292682924
1774051188.2298167,1.7073170731707314
1774051188.231612,2.439024390243902
1774051188.2333753,3.170731707317073
1774051188.2351367,1.7073170731707314
1774051188.2373033,3.170731707317073
1774051188.2391245,3.170731707317073
1774051188.2409167,2.6829268292682924
1774051188.2428422,1.219512195121951
1774051188.2456417,2.6829268292682924
1774051188.24788,2.6829268292682924
1774051188.2502651,1.9512195121951217
1774051188.2521296,3.170731707317073
1774051188.2539241,2.439024390243902
1774051188.2556822,1.9512195121951217
1774051188.257441,3.170731707317073
1774051188.2592132,1.7073170731707314
1774051188.2609885,2.6829268292682924
1774051188.2627792,2.6829268292682924
1774051188.2645447,1.7073170731707314
1774051188.2663121,2.6829268292682924
1774051188.2680752,1.9512195121951217
1774051188.269841,2.439024390243902
1774051188.2716327,3.170731707317073
1774051188.2733953,1.9512195121951217
1774051188.275171,3.170731707317073
1774051188.2769413,2.6829268292682924
1774051188.278742,1.7073170731707314
1774051188.2805088,3.170731707317073
1774051188.2822742,1.9512195121951217
1774051188.2840378,2.439024390243902
1774051188.2858005,3.170731707317073
1774051188.287603,1.7073170731707314
1774051188.289369,2.6829268292682924
1774051188.2911353,2.6829268292682924
1774051188.2929084,1.7073170731707314
1774051188.2947059,2.6829268292682924
1774051188.2964728,2.439024390243902
1774051188.2982385,1.9512195121951217
1774051188.3000085,3.170731707317073
1774051188.3017704,1.9512195121951217
1774051188.3035707,3.170731707317073
